brand,model,year,mileage,fuel_type,transmission,origin,car_type,seats,price
Peugeot,3008,2022.0,21000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,875000000
Toyota,Veloz Cross,2022.0,63000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,520000000
Toyota,Innova,2017.0,120000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,398000000
BMW,3 Series,2016.0,89000.0,Xăng,Tự động,Đức,Sedan,4.0,629000000
Hyundai,Tucson,2022.0,89000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,880000000
Kia,Soluto,2019.0,94615.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,339000000
Mazda,3,2018.0,79000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,464000000
Kia,Soluto,2020.0,40.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,267000000
Kia,Morning,2018.0,77000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,295000000
Ford,Ranger,2021.0,70000.0,Dầu,Số sàn,Mỹ,Pick-up (bán tải),5.0,485000000
Mazda,3,2022.0,66000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,560000000
Mitsubishi,Xpander,2023.0,550000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,520000000
Honda,CR V,2021.0,10000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,7.0,898000000
Toyota,Corolla Altis,2010.0,123.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,260000000
Nissan,X Terra,2019.0,89000.0,Dầu,Số sàn,Thái Lan,SUV / Cross over,5.0,665000000
Toyota,Veloz Cross,2022.0,51200.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,568000000
Toyota,Vios,2021.0,77000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,385000000
Toyota,Veloz Cross,2022.0,63000.0,Xăng,Tự động,Nước khác,Minivan (MPV),9.0,520000000
Mazda,CX 5,2020.0,41000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,675000000
Toyota,Fortuner,2022.0,62000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,8.0,930000000
Mazda,3,2022.0,35000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,540000000
Honda,CR V,2020.0,32000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,855000000
Toyota,Fortuner,2021.0,27000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,1025000000
Ford,Ranger,2018.0,78000.0,Dầu,Tự động,Nước khác,Pick-up (bán tải),5.0,825000000
Toyota,Innova,2015.0,112000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,346000000
Mitsubishi,Outlander,2018.0,70000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,595000000
Toyota,Innova,2014.0,102000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,310000000
Mitsubishi,Xpander,2023.0,23000.0,Dầu,Tự động,Nước khác,SUV / Cross over,7.0,565000000
Mitsubishi,Xpander,2022.0,74000.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),7.0,435000000
Peugeot,3008,2022.0,21000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,969000000
Mercedes Benz,C Class,2020.0,36000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,999000000
Toyota,Fortuner,2022.0,61000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,935000000
Kia,Soluto,2019.0,94615.0,Xăng,Tự động,Việt Nam,Sedan,5.0,315000000
Hyundai,Accent,2021.0,46.0,Xăng,Tự động,Việt Nam,Sedan,5.0,398000000
Toyota,Innova,2021.0,73300.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,608000000
Mitsubishi,Outlander,2020.0,56000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,675000000
Toyota,Innova,2019.0,71000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,417000000
Isuzu,Mu X,2018.0,88000.0,Dầu,Số sàn,Thái Lan,SUV / Cross over,7.0,505000000
Mercedes Benz,S Class,2014.0,80000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1230000000
Toyota,Fortuner,2021.0,59999.0,Dầu,Số sàn,Nước khác,Minivan (MPV),7.0,830000000
Toyota,Camry,2024.0,3700.0,Xăng,Tự động,Thái Lan,Sedan,5.0,1380000000
Volvo,S90,2022.0,29800.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1898000000
VinFast,Lux SA2.0,2022.0,78000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,830000000
Toyota,Camry,2017.0,108000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,675000000
Toyota,Innova,2018.0,129000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,620000000
VinFast,VF5,2025.0,0.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,106000000
Peugeot,2008,2021.0,69000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,630000000
Ford,Fiesta,2014.0,42959.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,275000000
Kia,Sorento,2020.0,73000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,679000000
Kia,Sedona,2019.0,120000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),5.0,670000000
Chevrolet,Cruze,2011.0,140000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,165000000
Kia,Soluto,2021.0,42.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,335000000
Toyota,Hilux,2015.0,109000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,558000000
Hyundai,Santa Fe,2022.0,42000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,1060000000
Mitsubishi,Pajero Sport,2021.0,99000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,7.0,850000000
Toyota,Vios,2006.0,59000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,119000000
Hyundai,Tucson,2020.0,60000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,725000000
Hyundai,Grand i10,2015.0,150000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,158000000
Ford,Ranger,2020.0,12.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,680000000
Mercedes Benz,C Class,2008.0,150000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,199000000
Ford,Ranger,2017.0,90000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,558000000
Mercedes Benz,C Class,2016.0,76000.0,Xăng,Tự động,Đức,Sedan,5.0,410000000
Ford,EcoSport,2018.0,30000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,419000000
Honda,City,2019.0,16000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,419000000
Chevrolet,Spark,2016.0,180000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,119000000
VinFast,Lux A2.0,2020.0,51500.0,Xăng,Tự động,Việt Nam,Sedan,5.0,560000000
Chevrolet,Spark,2015.0,26000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,208000000
Toyota,Vios,2019.0,67000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,360000000
VinFast,Lux A2.0,2021.0,32000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,655000000
Chevrolet,Aveo,2015.0,100000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,165000000
Mercedes Benz,GLC Class,2022.0,28400.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1399000000
Mazda,2,2022.0,39.0,Xăng,Tự động,Thái Lan,Sedan,2.0,397000000
Toyota,Innova,2014.0,99000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,8.0,325000000
Peugeot,3008,2020.0,23000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,675000000
Toyota,Innova,2022.0,62800.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,630000000
Mazda,CX 5,2023.0,12000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,855000000
Kia,Sedona,2019.0,87000.0,Dầu,Tự động,Hàn Quốc,Minivan (MPV),5.0,770000000
Toyota,Vios,2018.0,67000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,415000000
Hyundai,Tucson,2012.0,130000.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,345000000
VinFast,Lux A2.0,2022.0,30000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,620000000
Mazda,CX-30,2022.0,19500.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,660000000
Ford,Fiesta,2011.0,100000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,170000000
Mazda,2,2022.0,500000.0,Xăng,Tự động,Thái Lan,Sedan,4.0,390000000
Honda,Brio,2021.0,14000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,395000000
Honda,CR V,2021.0,48000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,859000000
Hãng khác,Dòng khác,2022.0,26000.0,Dầu,Số sàn,Ấn Độ,Kiểu dáng khác,2.0,230000000
Toyota,Veloz Cross,2022.0,55000.0,Xăng,Tự động,Thái Lan,Minivan (MPV),9.0,560000000
Kia,Soluto,2022.0,35000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,320000000
Toyota,Camry,2007.0,122000.0,Xăng,Số sàn,Mỹ,Sedan,4.0,325000000
Toyota,Fortuner,2016.0,82500.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,571000000
Mazda,CX 5,2023.0,30000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,690000000
Porsche,Cayenne,2014.0,80000.0,Xăng,Số sàn,Đức,SUV / Cross over,8.0,1099000000
Mitsubishi,Attrage,2020.0,100000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,265000000
BMW,3 Series,2022.0,31000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1269000000
Hyundai,Tucson,2022.0,50000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,818000000
Hyundai,Grand i10,2019.0,60000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,195000000
Mitsubishi,Outlander,2016.0,7.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,495000000
Mitsubishi,Xpander,2019.0,50000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,460000000
Mitsubishi,Attrage,2022.0,13000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,329000000
Toyota,Innova,2018.0,63000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,485000000
Kia,Morning,2021.0,57000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,345000000
Kia,Carens,2008.0,900000.0,Dầu,Số sàn,Việt Nam,Minivan (MPV),7.0,235000000
Toyota,Innova,2017.0,189603.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,410000000
Toyota,Corolla Cross,2021.0,54100.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,705000000
Mitsubishi,Xpander,2021.0,150.0,Xăng,Số sàn,Nước khác,Minivan (MPV),7.0,435000000
Toyota,Innova,2007.0,9890.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,189000000
VinFast,Lux A2.0,2020.0,40000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,569000000
Mercedes Benz,GLC Class,2018.0,60000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1090000000
Toyota,Innova,2009.0,284138.0,Xăng,Tự động,Nhật Bản,Minivan (MPV),8.0,218000000
Mercedes Benz,GLC,2020.0,44000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1299000000
VinFast,Lux A2.0,2019.0,70000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,590000000
Toyota,Innova,2022.0,27700.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,664000000
Ford,Transit,2015.0,280000.0,Dầu,Số sàn,Việt Nam,Van,16.0,380000000
Hyundai,Tucson,2018.0,78999.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,635000000
Ford,Ranger,2023.0,59000.0,Dầu,Số sàn,Việt Nam,Pick-up (bán tải),5.0,615000000
Toyota,Corolla Altis,2008.0,160000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,185000000
Kia,Morning,2019.0,6.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,290000000
Mitsubishi,Outlander,2019.0,86000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,650000000
Chevrolet,Captiva,2016.0,92345.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,380000000
Hyundai,Accent,2019.0,88000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,395000000
Hyundai,Grand Starex,2017.0,15000.0,Dầu,Số sàn,Hàn Quốc,Minivan (MPV),6.0,475000000
Ford,Transit,2019.0,74000.0,Dầu,Số sàn,Việt Nam,Van,7.0,560000000
Hyundai,Grand i10,2019.0,100000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,220000000
Honda,Accord,2022.0,12661.0,Xăng,Tự động,Thái Lan,Sedan,5.0,1000000000
Mercedes Benz,C Class,2023.0,1600.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1480000000
Mitsubishi,Xpander,2019.0,68000.0,Xăng,Tự động,Nước khác,Minivan (MPV),5.0,428000000
Kia,Cerato,2020.0,43000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,490000000
VinFast,Fadil,2020.0,100000.0,Xăng,Tự động,Việt Nam,Hatchback,2.0,280000000
VinFast,Lux A2.0,2021.0,50000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,580000000
Mercedes Benz,E Class,2017.0,47000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,939000000
Mercedes Benz,C Class,2019.0,68000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,792000000
Suzuki,XL 7,2023.0,30000.0,Xăng,Tự động,Nhật Bản,Minivan (MPV),7.0,505000000
Chevrolet,Captiva,2008.0,160000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,7.0,140000000
Ford,Ranger,2021.0,81000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,586000000
Toyota,Camry,2011.0,105000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,450000000
Hyundai,Tucson,2020.0,71000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,675000000
Toyota,1116,2022.0,36500.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,570000000
Ford,Everest,2022.0,38000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1159000000
Mitsubishi,Outlander,2019.0,75000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,599000000
Ford,EcoSport,2016.0,101689.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,350000000
Toyota,Fortuner,2022.0,68000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,9.0,1050000000
Toyota,Camry,2018.0,86000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,745000000
Mercedes Benz,C Class,2010.0,120000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,260000000
Ford,Ranger,2016.0,93000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,580000000
Mitsubishi,Outlander,2020.0,55000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,675000000
Toyota,Vios,2019.0,100000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,315000000
Toyota,Raize,2021.0,30114.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,525000000
Toyota,Camry,2022.0,70000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1119000000
VinFast,Lux A2.0,2022.0,39000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,660000000
Hyundai,Grand i10,2024.0,5720.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,340000000
Mazda,CX 5,2017.0,89000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,545000000
Mitsubishi,Attrage,2020.0,22700.0,Xăng,Tự động,Thái Lan,Sedan,5.0,345000000
Honda,HR-V,2022.0,39000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,779000000
Mazda,CX 5,2020.0,80000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,695000000
Mitsubishi,Xpander,2022.0,11000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,548000000
Toyota,Camry,2023.0,33790.0,Xăng,Tự động,Thái Lan,Sedan,5.0,1350000000
Chevrolet,Spark,2013.0,90.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,178000000
Mitsubishi,Mirage,2017.0,140000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,275000000
Toyota,Innova,2015.0,120000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,8.0,248000000
Kia,Sorento,2017.0,85000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,539000000
Ford,Ranger,2018.0,81000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,475000000
Kia,Sportage,2022.0,40000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,910000000
Kia,Morning,2018.0,81000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,218000000
Ford,Ranger,2020.0,38000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,715000000
Hyundai,Tucson,2018.0,67000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,609000000
Toyota,Innova,2009.0,110000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,265000000
Honda,Civic,2008.0,172564.0,Xăng,Tự động,Việt Nam,Sedan,5.0,210000000
Mazda,6,2018.0,56000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,485000000
Mitsubishi,Xforce,2024.0,20000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,660000000
Hyundai,Grand i10,2022.0,50000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,370000000
Ford,Ranger,2017.0,85000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,595000000
Kia,Sportage,2023.0,35000.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,860000000
Toyota,Vios,2017.0,54000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,325000000
Toyota,Camry,2010.0,72000.0,Xăng,Tự động,Mỹ,Sedan,4.0,485000000
Hyundai,Santa Fe,2019.0,700000.0,Xăng,Bán tự động,Hàn Quốc,SUV / Cross over,7.0,780000000
Lexus,RX,2005.0,200000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,5.0,290000000
Toyota,Vios,2020.0,51387.0,Xăng,5,Việt Nam,Sedan,5.0,370000000
Kia,Seltos,2020.0,58000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,565000000
Suzuki,XL 7,2022.0,11000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,525000000
Toyota,Fortuner,2011.0,130000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,320000000
Kia,Seltos,2021.0,32.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,609000000
Hyundai,i30,2009.0,100000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,255000000
Toyota,Rush,2020.0,77000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,488000000
Toyota,Innova,2010.0,220000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,177000000
Hyundai,Grand i10,2018.0,66000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,225000000
Honda,City,2022.0,40000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,498000000
Mitsubishi,Xpander,2021.0,72000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,400000000
Hyundai,Grand i10,2021.0,61000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,345000000
Ford,Ranger,2022.0,98000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,550000000
Mitsubishi,Xpander Cross,2023.0,30000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,625000000
Toyota,Vios,2017.0,123456.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,270000000
BMW,3 Series,2013.0,110000.0,Xăng,Tự động,Đức,Sedan,4.0,435000000
Kia,Rio,2015.0,140123.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,265000000
Kia,Sorento,2017.0,98000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,590000000
MG,MG5,2022.0,36000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,410000000
Nissan,X Terra,2019.0,75000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,630000000
Kia,Morning,2009.0,140000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,152000000
Nissan,Navara,2023.0,18000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,595000000
Honda,City,2017.0,90000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,375000000
Hyundai,Accent,2023.0,300000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,445000000
Honda,Civic,2019.0,99000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,575000000
Kia,Sedona,2016.0,117000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,539000000
VinFast,Fadil,2020.0,55000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,315000000
BMW,3 Series,2015.0,120000.0,Xăng,Tự động,Đức,Sedan,5.0,575000000
Toyota,Innova,2006.0,280000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,175000000
Toyota,Innova,2020.0,76000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,548000000
Mitsubishi,Xpander,2023.0,60000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,516000000
Kia,Sorento,2021.0,33000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,6.0,899000000
Toyota,Avanza Premio,2023.0,92000.0,Xăng,Số sàn,Nước khác,SUV / Cross over,7.0,465000000
Hyundai,Santa Fe,2020.0,60000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,830000000
Hyundai,Santa Fe,2017.0,81000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,635000000
Ford,Ranger,2022.0,17000.0,Xăng,Số sàn,Việt Nam,Pick-up (bán tải),5.0,608000000
Hyundai,Elantra,2022.0,54.0,Xăng,Tự động,Việt Nam,Sedan,5.0,560000000
Kia,Rondo,2016.0,118223.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,365000000
Hyundai,Grand i10,2022.0,16000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,370000000
VinFast,Lux SA2.0,2022.0,24000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,780000000
Ford,Ranger,2023.0,36000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,675000000
VinFast,Fadil,2019.0,63000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,305000000
Hyundai,Accent,2021.0,60000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,360000000
Hyundai,Grand i10,2020.0,118000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,259000000
Ford,Ranger,2019.0,86000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,510000000
Kia,Carnival,2021.0,51000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,1180000000
Kia,Morning,2008.0,123.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,148000000
Honda,Civic,2020.0,46000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,615000000
Ford,Transit,2017.0,180000.0,Dầu,Số sàn,Việt Nam,Kiểu dáng khác,16.0,410000000
Mercedes Benz,C Class,2011.0,15000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,325000000
Hyundai,Elantra,2022.0,23000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,520000000
Mitsubishi,Attrage,2022.0,63000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,349000000
Toyota,Camry,2023.0,20000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,965000000
Mitsubishi,Xpander,2022.0,45000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,550000000
Toyota,Camry,2021.0,41000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,985000000
Ford,EcoSport,2020.0,66000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,439000000
Mazda,2,2022.0,13000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,465000000
Ford,Territory,2022.0,55000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,755000000
Toyota,Camry,2022.0,50000.0,Xăng,Tự động,Thái Lan,Sedan,2.0,1120000000
Mitsubishi,Xpander,2024.0,43000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,600000000
Ford,EcoSport,2021.0,26000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,490000000
Mazda,6,2018.0,102.0,Xăng,Tự động,Việt Nam,Sedan,5.0,490000000
Honda,Civic,2020.0,80000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,545000000
Peugeot,3008,2022.0,44.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,869000000
Kia,Picanto,2013.0,12345.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,210000000
Peugeot,2008,2022.0,45000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,655000000
Hyundai,Stargazer,2022.0,23700.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,505000000
Toyota,Vios,2021.0,60000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,375000000
Chevrolet,Aveo,2018.0,76688.0,Xăng,Tự động,Việt Nam,Sedan,5.0,208000000
Mazda,CX 8,2023.0,18000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,966000000
Hyundai,Elantra,2018.0,71000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,435000000
Chevrolet,Aveo,2017.0,142000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,165000000
Hyundai,Accent,2023.0,37000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,445000000
Mitsubishi,Attrage,2021.0,90000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,269000000
Ford,Everest,2009.0,145000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,290000000
Hyundai,Accent,2019.0,700000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,123456789
Toyota,Corolla Cross,2021.0,30000.0,Xăng,5,Thái Lan,SUV / Cross over,5.0,730000000
Toyota,Fortuner,2012.0,120000.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,7.0,458000000
Toyota,Land Cruiser Prado,2018.0,120000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,7.0,1880000000
Mazda,6,2021.0,42000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,639000000
Mercedes Benz,GLC,2018.0,48000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,915000000
Toyota,Vios,2019.0,75000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,405000000
Ford,EcoSport,2019.0,100000.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,435000000
Hyundai,Accent,2012.0,100000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,250000000
Hyundai,Accent,2019.0,300000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,300000000
Honda,CR V,2024.0,19000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,1230000000
Ford,Ranger,2021.0,70000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,595000000
